department,first_name,last_name,rmp_score,num_reviews,profile_url
Religious Studies,Louis,Caron,4.5,12,https://ucsbplat.com/instructor/VGVhY2hlci0yMTE3OTMz
Religious Studies,David,White,3.6,9,https://ucsbplat.com/instructor/VGVhY2hlci0yMDk1MjUz
Religious Studies,Greg,Johnson,4.0,8,https://ucsbplat.com/instructor/VGVhY2hlci0yNzAyNDY1
Religious Studies,Sahaj,Parikh,5.0,7,https://ucsbplat.com/instructor/VGVhY2hlci0yOTQyOTgw
Religious Studies,Daigengna,Duoer,5.0,6,https://ucsbplat.com/instructor/VGVhY2hlci0yNTAyNjg0
Religious Studies,Peter,Romaskiewicz,4.4,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMTIwMzA1
Religious Studies,Michael,Ium,3.0,5,https://ucsbplat.com/instructor/VGVhY2hlci0yNzc1NjAy
Religious Studies,Or,Porath,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNDY0MjIy
Religious Studies,Andrea,Castiglioni,4.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0yMzQyNzAy
Religious Studies,Maharshi,Vyas,4.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNTEyNDUz
Religious Studies,Bob,Fredona,2.3,3,https://ucsbplat.com/instructor/VGVhY2hlci0xOTcyNTY3
Religious Studies,kevin,whitesides,4.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0yOTY2MjU0
Religious Studies,Marshall,Evans,3.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0yNzc5MjQ2
Religious Studies,Rory,Lindsay,5.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0yNjQyMDE5
Religious Studies,Ahmad,Ahmad,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMzUzNjI5
Religious Studies,Delores,Mondragoacuten,1.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNTQ5MjA2
Religious Studies,Caleb,McCarthy,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMjQyNjE5
Religious Studies,Ersa,Tunc,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNzAyNDUz
Religious Studies,William,Chavez,3.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNzc4Njk2
Religious Studies,Baatra,Ochir,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0zMDE1OTg4
Religious Studies,Shivani,Bothra,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNTgwNTU3
Religious Studies,Jesse,Drian,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNjA0Njky
Religious Studies,Damian,Lanahan-Kalish,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yOTk2MDk2
Religious Studies,Gillian,Osborne,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNzgyNzY2
Religious Studies,Lauren,Griffin,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xOTg3NTQ4
Religious Studies,Patrick,Lambelet,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNDcxMDU2
Religious Studies,Brendan,Newlon,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xOTg0MjA4
Religious Studies,Luke,McCracken,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNzA0NDcx
Classics,Helen,Morales,4.1,78,https://ucsbplat.com/instructor/VGVhY2hlci0xNDA2MDIy
Classics,Rose,MacLean,5.0,5,https://ucsbplat.com/instructor/VGVhY2hlci0xOTY4NTcx
Classics,H,Morales,3.3,3,https://ucsbplat.com/instructor/VGVhY2hlci0xNDA3NTY0
Classics,Amit,Shilo,3.1,43,https://ucsbplat.com/instructor/VGVhY2hlci0yMTM3NDAx
Classics,Glenn,Patten,3.0,21,https://ucsbplat.com/instructor/VGVhY2hlci0xNTQ4MzMx
Classics,Richard,Rader,4.8,19,https://ucsbplat.com/instructor/VGVhY2hlci0xODAwMjc2
Classics,Stan,Rauh,2.2,18,https://ucsbplat.com/instructor/VGVhY2hlci0xMTE4ODI3
Classics,Noah,Segal,4.3,14,https://ucsbplat.com/instructor/VGVhY2hlci0xNzk3MzUz
Classics,Emilio,Capettini,3.9,8,https://ucsbplat.com/instructor/VGVhY2hlci0yNDMxMjIw
Classics,Brett,Collins,4.4,7,https://ucsbplat.com/instructor/VGVhY2hlci0xNzM4Mzc4
Classics,Thomas,Moody,4.6,7,https://ucsbplat.com/instructor/VGVhY2hlci0yOTYwOTU3
Classics,Josh,Smith,4.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0xNzUzODQw
Classics,Emily,Chow-Kambitsch,1.6,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMjk0MjU3
Classics,Aerynn,Dighton,4.3,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNTA3NDM1
Classics,James,Conrad,3.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0xMjUyMjM5
Classics,Chad,Schroeder,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0xNjY5OTY0
Classics,Angela,Holzmeister,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0xODM5Mzc4
Classics,Aaron,Pelttari,3.3,3,https://ucsbplat.com/instructor/VGVhY2hlci0xNzg3MTY5
Classics,william,buratto,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0zMTA4MDc1
Classics,Ronan,Dunphy,4.8,3,https://ucsbplat.com/instructor/VGVhY2hlci0xNDc1MDMx
Classics,Laura,Behymer,4.8,2,https://ucsbplat.com/instructor/VGVhY2hlci0xNDkwMzAy
Classics,Frances,Hickson-Hahn,4.8,2,https://ucsbplat.com/instructor/VGVhY2hlci0xMTkzNjQy
Classics,Emmanuela,Schoinoplokaki,5.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0yODkxODU1
Classics,Seth,Jeppesen,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNzgzNzk1
Classics,Alexander,Leibowitz,2.5,1,https://ucsbplat.com/instructor/VGVhY2hlci0xMjM1NzYz
Classics,Marshall,Evans,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yOTIyNTE1
Classics,Olga,Faccani,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNDcyOTI0
Classics,Julio,Vega,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yMzkwMDUy
Classics,Carly,Barnicle,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xOTk2NjM3
Literature,Christene,D'Anca,4.7,19,https://ucsbplat.com/instructor/VGVhY2hlci0yMjQ4NjA1
Literature,Sara,Weld,4.6,14,https://ucsbplat.com/instructor/VGVhY2hlci0xNzMwMjMy
Literature,Thomas,Mazanec,4.1,10,https://ucsbplat.com/instructor/VGVhY2hlci0yNDY0Njc3
Literature,William,Fleming,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0yOTkyNDgx
Literature,Rachel,Feldman,4.1,15,https://ucsbplat.com/instructor/VGVhY2hlci0yMjI5MTI2
Literature,Elizabeth,Macarthur,2.5,11,https://ucsbplat.com/instructor/VGVhY2hlci0yMzQ0MTQw
Literature,Jorge,Castillo,4.7,9,https://ucsbplat.com/instructor/VGVhY2hlci0xMDgyMjg2
Literature,Ellen,O'Connell,4.8,8,https://ucsbplat.com/instructor/VGVhY2hlci0xNTg3NzE3
Literature,Gloria,Galindo,1.8,8,https://ucsbplat.com/instructor/VGVhY2hlci0xMDg3MTQ5
Literature,Naz,Keynejad,4.4,7,https://ucsbplat.com/instructor/VGVhY2hlci0yMzE1NDY3
Literature,Abdulhamit,Arvas,5.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNDY3Nzc3
Literature,Jeffrey,Bellomi,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNjA0MDgz
Literature,Tegan,Raleigh,4.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNDcwMDgw
Literature,Maria,Zazzarino,3.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0yOTM0NjU2
Literature,Liliana,Gallegos,3.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0xNjE2Njg5
Literature,Trevor,Crown,4.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0xODc0NjI1
Literature,Sofie,Thomsen,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMzAwOTYw
Literature,Terrence,Handscomb,1.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNTA4NTI3
Literature,Ute,Holl,3.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNDY1NDk5
Literature,Rebecca,Stewart,1.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMjQxNjM3
Literature,Yanoula,Athanassakis,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xNzMxNjA3
Literature,Inez,Zhou,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yMTY0NTk5
Literature,Rosie,Kar,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xMzIxMDUz
Mechanical Engineering,Trevor,Marks,4.1,30,https://ucsbplat.com/instructor/VGVhY2hlci0xNDcxNTM3
Mechanical Engineering,Samantha,Daly,3.9,15,https://ucsbplat.com/instructor/VGVhY2hlci0yMzMwNTky
Mechanical Engineering,Tyler,Susko,2.9,12,https://ucsbplat.com/instructor/VGVhY2hlci0yMTA1NTk2
Mechanical Engineering,Enoch,Yeung,4.5,10,https://ucsbplat.com/instructor/VGVhY2hlci0yNTU1NzQz
Mechanical Engineering,Sumita,Pennathur,4.1,9,https://ucsbplat.com/instructor/VGVhY2hlci0xMjMxMzk5
Mechanical Engineering,Geoffrey,Tsai,4.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0yNjIwNjQ0
Mechanical Engineering,Emilie,Dressaire,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNTU5MDk2
Mechanical Engineering,Paolo,Luzzatto-Fegiz,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0yMjk5Mzc3
Mechanical Engineering,Eckart,Meiburg,3.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0xMzc3ODE3
Mechanical Engineering,Otger,Campas,3.7,13,https://ucsbplat.com/instructor/VGVhY2hlci0xODI0MjI0
Mechanical Engineering,Matt,Sprankle,3.0,6,https://ucsbplat.com/instructor/VGVhY2hlci0xMjU2MDM3
Mechanical Engineering,Tie,Wu,2.2,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMzA2NTQ1
Mechanical Engineering,Ryan,Mohr,4.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0yMjI5MzEw
Mechanical Engineering,Adele,Doyle,1.3,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNTc0ODU4
Mechanical Engineering,Kamala,Qalandar,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0xODI1OTg4
Mechanical Engineering,Dominic,Bello,4.5,3,https://ucsbplat.com/instructor/VGVhY2hlci0xMzA2NjM0
Mechanical Engineering,Fredrick,Milstein,2.8,3,https://ucsbplat.com/instructor/VGVhY2hlci0xMTk3OTQy
Mechanical Engineering,Annie,Ruimi,1.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0xMDAwNTA4
Mechanical Engineering,Mustafa,Khammash,5.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0xMjc2NDMy
Mechanical Engineering,Pouria,Mistani,5.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0yMzgxMTc3
Mechanical Engineering,Matthew,Begley,5.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0yMjQyMTg0
Mechanical Engineering,Irene,Beyerlein,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0zMTAxMTIz
Mechanical Engineering,Casey,Hare,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNDU1OTg3
Mechanical Engineering,Megan,Valentine,3.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xOTA3OTQy
Mechanical Engineering,Jean-Louis,Armand,2.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMjQxMzk0
Mechanical Engineering,Henry,Yang,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNDg1NzIx
Mechanical Engineering,Kyriakos,Vamvoudakis,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yMTEyMjU5
Mechanical Engineering,Bruno,Jacob,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yMzM1MTkw
Mechanical Engineering,Michael,Yang,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNzcxODU4
Electrical & Comp. Engineering,Clint,Schow,2.6,21,https://ucsbplat.com/instructor/VGVhY2hlci0yMzg3MjQy
Electrical & Comp. Engineering,Loai,Salem,4.1,15,https://ucsbplat.com/instructor/VGVhY2hlci0yNTgzNjM1
Electrical & Comp. Engineering,Justin,Pearson,4.9,14,https://ucsbplat.com/instructor/VGVhY2hlci0xOTA1MzI0
Electrical & Comp. Engineering,Zheng,Zhang,3.9,13,https://ucsbplat.com/instructor/VGVhY2hlci0yMzQyNTA0
Electrical & Comp. Engineering,Mahnoosh,Alizadeh,4.0,9,https://ucsbplat.com/instructor/VGVhY2hlci0yNjY5Nzk5
Electrical & Comp. Engineering,Kenneth,Rose,4.5,9,https://ucsbplat.com/instructor/VGVhY2hlci0xMjk2MDkw
Electrical & Comp. Engineering,Jason,Marden,4.5,8,https://ucsbplat.com/instructor/VGVhY2hlci0yNTUwNDc3
Electrical & Comp. Engineering,Dmitri,Strukov,4.2,8,https://ucsbplat.com/instructor/VGVhY2hlci0xNjQ4NDQz
Electrical & Comp. Engineering,Nina,Miolane,4.0,8,https://ucsbplat.com/instructor/VGVhY2hlci0yNzQ0OTI5
Electrical & Comp. Engineering,Forrest,Brewer,3.4,7,https://ucsbplat.com/instructor/VGVhY2hlci0yMzAzODAy
Electrical & Comp. Engineering,Upamanyu,Madhow,2.0,6,https://ucsbplat.com/instructor/VGVhY2hlci0yODQ3MDQy
Electrical & Comp. Engineering,Ramtin,Pedarsani,4.0,5,https://ucsbplat.com/instructor/VGVhY2hlci0zMDc0NTc3
Electrical & Comp. Engineering,B.,Manjunath,4.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0xMzgwODkx
Electrical & Comp. Engineering,Pradeep,Sen,3.3,17,https://ucsbplat.com/instructor/VGVhY2hlci0xOTA2NTEz
Electrical & Comp. Engineering,Christos,Thrampoulidis,4.1,10,https://ucsbplat.com/instructor/VGVhY2hlci0yNTUyOTU4
Electrical & Comp. Engineering,Kamyar,Parto,5.0,5,https://ucsbplat.com/instructor/VGVhY2hlci0yOTIxMzA1
Electrical & Comp. Engineering,Julian,Maravilla,2.0,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMzUwNzIy
Electrical & Comp. Engineering,Galan,Moody,5.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNzgyNjEx
Electrical & Comp. Engineering,Qian,Yu,3.3,4,https://ucsbplat.com/instructor/VGVhY2hlci0zMDIwMDM1
Electrical & Comp. Engineering,Peng,Li,2.5,4,https://ucsbplat.com/instructor/VGVhY2hlci0yOTA4NzYw
Electrical & Comp. Engineering,Michael,Melliar-Smith,4.2,3,https://ucsbplat.com/instructor/VGVhY2hlci0xMjk2MDg4
Electrical & Comp. Engineering,Jerry,Gibson,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0xNDg0MjMy
Electrical & Comp. Engineering,Bongjin,Kim,3.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0yNzA0OTkw
Electrical & Comp. Engineering,Jon,Schuller,3.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0xODkwMTk4
Electrical & Comp. Engineering,Haewon,Jeong,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0zMDEwMTQ3
Electrical & Comp. Engineering,John,Bowers,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yOTg3ODk5
Electrical & Comp. Engineering,Reza,Abdolee,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNjA1MzE1
Electrical & Comp. Engineering,Kelsey,Dowdy,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yOTE3NzEx
Electrical & Comp. Engineering,Tim,Cheng,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xNTI4Mjg0
Electrical & Comp. Engineering,Kerem,Camsari,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yODA2NDA5
Fine Arts,Sarah,Holmes,3.6,26,https://ucsbplat.com/instructor/VGVhY2hlci0zMDQ0NjA3
Fine Arts,Christina,McCarthy,3.7,7,https://ucsbplat.com/instructor/VGVhY2hlci0xMDgxMDcx
Fine Arts,Anne,Jensen-Adams,3.5,6,https://ucsbplat.com/instructor/VGVhY2hlci0yMDk0NTUw
Fine Arts,.,Mulfinger,4.4,5,https://ucsbplat.com/instructor/VGVhY2hlci0xMDM0MjE4
Fine Arts,Elcin,Joyner,3.8,4,https://ucsbplat.com/instructor/VGVhY2hlci0xMzQzMDI1
Fine Arts,Lisa,Jevbratt,4.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0xNDUxNTYy
Fine Arts,Muhammad,Ahmad,2.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xOTkxODM4
Fine Arts,Elizabeth,Folk,4.5,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNzE4OTY0
Fine Arts,Reagan,Haynes,1.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yOTE0NTAw
Fine Arts,Meredith,Lyons,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yOTg5NzAz
Fine Arts,Brandon,Whited,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yMzQ3ODc4
Science,Alex,Wrobel,4.8,82,https://ucsbplat.com/instructor/VGVhY2hlci0yNzc3MTI2
Science,Alex,Simms,4.2,64,https://ucsbplat.com/instructor/VGVhY2hlci0xODkwNjY3
Science,Robin,Matoza,4.1,20,https://ucsbplat.com/instructor/VGVhY2hlci0yMTE1Nzk1
Science,Josh,Schimel,3.3,12,https://ucsbplat.com/instructor/VGVhY2hlci0xMDg0Nzk3
Science,Kelsey,Dowdy,4.6,11,https://ucsbplat.com/instructor/VGVhY2hlci0yOTE3NzEy
Science,John,Moore,4.4,55,https://ucsbplat.com/instructor/VGVhY2hlci0yNTQzNDA5
Science,Helene,Gardner,4.0,28,https://ucsbplat.com/instructor/VGVhY2hlci0xNjAyNTI3
Science,Rachel,Spratt,2.7,12,https://ucsbplat.com/instructor/VGVhY2hlci0yNTM3NDAw
Science,Charles,Samuel,4.1,8,https://ucsbplat.com/instructor/VGVhY2hlci0xMDAxNzMy
Science,Mike,McGinnis,3.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0xMDI5MzQ1
Science,Uta,Passow,2.8,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMzQ3Mjk4
Science,Dorothy,Pak,3.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0yMzc4MTEx
Science,Anja,Rivera,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xMjY2Mzc4
Science,Barbara,Moore,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xNTY4Njgz
Science,Ann,Williams,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNDg4ODA1
Global Studies,David,Moak,4.1,94,https://ucsbplat.com/instructor/VGVhY2hlci0yNTIwOTA2
Global Studies,Kai,Thaler,5.0,11,https://ucsbplat.com/instructor/VGVhY2hlci0yNTczNDg5
Global Studies,Vladimir,Hamed-Troyansky,4.7,10,https://ucsbplat.com/instructor/VGVhY2hlci0yNzk0NjUw
Global Studies,Nicole,Vielma,4.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0zMDI5NjQ5
Global Studies,Mark,Juergensmeyer,4.0,103,https://ucsbplat.com/instructor/VGVhY2hlci0xMjU0MDIw
Global Studies,Philip,McCarty,4.3,47,https://ucsbplat.com/instructor/VGVhY2hlci0xNDE0NDIz
Global Studies,Esther,Lezra,2.3,42,https://ucsbplat.com/instructor/VGVhY2hlci0xMTAwNjIw
Global Studies,Aashish,Mehta,4.0,37,https://ucsbplat.com/instructor/VGVhY2hlci0xMTc5NjE3
Global Studies,Jia-Ching,Chen,1.5,34,https://ucsbplat.com/instructor/VGVhY2hlci0yMzY0NTY0
Global Studies,Jan,Nederveen-Pieterse,2.1,29,https://ucsbplat.com/instructor/VGVhY2hlci0xNTg1Mzk2
Global Studies,Nadege,Clitandre,2.3,23,https://ucsbplat.com/instructor/VGVhY2hlci0xNjkzOTgy
Global Studies,Charmaine,Chua,4.3,23,https://ucsbplat.com/instructor/VGVhY2hlci0yNjUwMTIx
Global Studies,Alison,Brysk,3.8,18,https://ucsbplat.com/instructor/VGVhY2hlci0xNTQ2ODc1
Global Studies,John,Soboslai,3.8,12,https://ucsbplat.com/instructor/VGVhY2hlci0xNjI1NjMz
Global Studies,Richard,Applebaum,4.0,11,https://ucsbplat.com/instructor/VGVhY2hlci0xMzI5OTM0
Global Studies,Shinder,Thandi,3.4,11,https://ucsbplat.com/instructor/VGVhY2hlci0yMzI1MDAw
Global Studies,Pam,Najem,5.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0xODgxNDMy
Global Studies,Laurie,Harris,5.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0xMjk1NTI0
Global Studies,Anshu,Malhotra,2.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNTY0Njk0
Global Studies,Pratik,Raghu,3.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0yNjA2Nzg3
Global Studies,Omar,Mansour,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yOTE1NTQ4
Global Studies,Anshu,Malhorta,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNTQ2Mzkx
Global Studies,Mariah,Miller,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yODA4MTIw
Global Studies,Maegan,Miller-Likhethe,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yODk1Nzc0
Global Studies,Nicholas,Lachappelle,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xNDgxMDQ3
Feminist Studies,Debanuj,Dasgupta,4.0,20,https://ucsbplat.com/instructor/VGVhY2hlci0yNjc4MTE4
Feminist Studies,Anisha,Thomas,4.0,10,https://ucsbplat.com/instructor/VGVhY2hlci0yOTk1NTg3
Feminist Studies,Dr.,Gutiérrez-Magallanes,2.0,12,https://ucsbplat.com/instructor/VGVhY2hlci0yODk2MTkw
Feminist Studies,Jacqueline,Bobo,4.1,10,https://ucsbplat.com/instructor/VGVhY2hlci0yMDk2NTQw
Feminist Studies,AP,Pierce,4.6,10,https://ucsbplat.com/instructor/VGVhY2hlci0yNzU1NjAz
Feminist Studies,Isabella,Restrepo,4.2,10,https://ucsbplat.com/instructor/VGVhY2hlci0yNTMxODMz
Feminist Studies,Anita,Stahl,4.8,9,https://ucsbplat.com/instructor/VGVhY2hlci0yMzg2MDIx
Feminist Studies,Jennifer,Tyburczy,4.7,9,https://ucsbplat.com/instructor/VGVhY2hlci0yMjMyNzUy
Feminist Studies,Anna,Wald,4.4,7,https://ucsbplat.com/instructor/VGVhY2hlci0yNjIzMjA5
Feminist Studies,Laura,Tanner,2.0,7,https://ucsbplat.com/instructor/VGVhY2hlci0yMzkxODkx
Feminist Studies,Jordan,Victorian,3.5,6,https://ucsbplat.com/instructor/VGVhY2hlci0yNjEwNDIx
Feminist Studies,Nicole,Filler,3.7,6,https://ucsbplat.com/instructor/VGVhY2hlci0yMjk2OTEz
Feminist Studies,Megan,Spencer,5.0,5,https://ucsbplat.com/instructor/VGVhY2hlci0yNzE2OTM0
Feminist Studies,Matt,Richardson,2.4,5,https://ucsbplat.com/instructor/VGVhY2hlci0yNjcyMDkz
Feminist Studies,Joan,Budesa,3.5,4,https://ucsbplat.com/instructor/VGVhY2hlci0yMjEzMDk4
Feminist Studies,Nancy,Morales,2.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNzAyNjgy
Feminist Studies,Chelsea,Jones,4.8,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNDEwMzQw
Feminist Studies,Elisabeth,Ayuk-Etang,2.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yOTE2NDMy
Feminist Studies,Mariacutea,Gutierrez-Mag,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNzgzNDg0
Feminist Studies,Katie,Wald,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yOTk3Mzc2
Feminist Studies,Kimberly,Soriano,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yOTI0OTQ2
Feminist Studies,Anna,Arrowsmith,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMzE4Mjkw
Feminist Studies,Amoni,Thompson,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNTU5Nzk4
Feminist Studies,Catherine,McGillivray,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNjA0NDM0
Feminist Studies,Fabienne,Doiron,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yOTg2NTcz
Feminist Studies,Pawan,Rehill,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yMTI3MjA1
Chicano Studies,Ralph,Armbruster-Sandoval,4.2,85,https://ucsbplat.com/instructor/VGVhY2hlci0xMTg0MTY3
Chicano Studies,Dolores,Casillas,4.3,38,https://ucsbplat.com/instructor/VGVhY2hlci0xMjM3OTQ1
Chicano Studies,Edwina,Barvosa,2.5,31,https://ucsbplat.com/instructor/VGVhY2hlci0xMTk1NDU0
Chicano Studies,Micaela,Sanchez,3.0,21,https://ucsbplat.com/instructor/VGVhY2hlci0yMTUzMzg5
Chicano Studies,Marc,Garcia-Martinez,3.7,15,https://ucsbplat.com/instructor/VGVhY2hlci0yMTQ5Mzk3
Chicano Studies,Miroslava,Chavez-Garcia,2.8,10,https://ucsbplat.com/instructor/VGVhY2hlci0xOTg3NjU5
Chicano Studies,Vickie,Vertiz,4.1,8,https://ucsbplat.com/instructor/VGVhY2hlci0yNjAyNjg1
Chicano Studies,Giovanni,Batz,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0yOTE3MjA2
Chicano Studies,Teresa,Figueroa,2.8,43,https://ucsbplat.com/instructor/VGVhY2hlci0xNDA2NzA2
Chicano Studies,Leah,Fernandez,2.2,20,https://ucsbplat.com/instructor/VGVhY2hlci0yNDIyMDU4
Chicano Studies,Felicia,Lopez,4.8,11,https://ucsbplat.com/instructor/VGVhY2hlci0yMjM4NjI1
Chicano Studies,Aida,Hurtado,3.1,9,https://ucsbplat.com/instructor/VGVhY2hlci0yMjM5MjE0
Chicano Studies,Graciela,Limon,4.6,6,https://ucsbplat.com/instructor/VGVhY2hlci0xMTEyMDEw
Chicano Studies,Frank,Ochoa,3.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0xODcwNDg5
Chicano Studies,Ana,Barba,5.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0yMTUyNjIz
Chicano Studies,Andrea,Medina,4.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0yNTU3MTU3
Chicano Studies,Sebastian,Ferrada,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMDIzMTcy
Chicano Studies,Celia,Rodriguez,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNTQ4MTAx
Chicano Studies,Shannon,Schumacher,2.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xOTkyMTUz
Chicano Studies,Marina,Chavez,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNzE4Mjg0
Chicano Studies,Manual,Callahan,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xMzM3Mjk4
