department,first_name,last_name,rmp_score,num_reviews
Mathematics,Matt,Porter,4.4,294
Mathematics,Peter,Garfield,3.8,221
Mathematics,Denis,Labutin,2.8,176
Mathematics,Rick,Ye,2.0,159
Mathematics,Stephen,Bigelow,3.4,122
Mathematics,Nathan,Schley,2.5,116
Mathematics,Carlos,Garcia,1.8,114
Mathematics,Gufong,Wei,2.3,112
Mathematics,Xianzhe,Dai,2.9,108
Mathematics,Adebisi,Agboola,2.2,83
Mathematics,Paul,Atzberger,2.6,54
Mathematics,Maribel,Bueno,3.5,54
Mathematics,Christopher,Ograin,4.3,54
Mathematics,Karel,Casteels,4.3,42
Mathematics,Jon,McCammond,4.5,30
Mathematics,XU,Yang,2.8,24
Mathematics,Zetian,Yan,3.2,24
Mathematics,Therese,Landry,3.2,18
Mathematics,Rusiru,Gambheera,3.5,15
Mathematics,Xin,Su,2.3,15
Mathematics,Katy,Craig,3.5,15
Mathematics,Davit,Harutyunyan,4.1,14
Mathematics,Yuedong,Wang,3.4,14
Mathematics,Jitendra,Rathore,4.8,12
Mathematics,Xiaolei,Zhao,3.7,12
Mathematics,Zheng,Liu,3.8,11
Mathematics,Rhea,Bakshi,3.8,8
Mathematics,Kelvin,Lam,3.8,5
Mathematics,Hanming,Zhou,3.5,4
Mathematics,Mingsong,Yan,5.0,4
Mathematics,Daryl,Cooper,4.0,985
Mathematics,Charles,Akemann,2.2,226
Mathematics,Gustavo,Ponce,2.5,107
Mathematics,Hector,Ceniceros,3.1,95
Mathematics,Darren,Long,3.5,87
Mathematics,Martin,Scharlemann,2.9,85
Mathematics,Mihai,Putinar,2.0,82
Mathematics,Jeffrey,Stopple,3.0,81
Mathematics,Ken,Goodearl,3.8,74
Mathematics,Elizabeth,Thoren,2.5,66
Mathematics,Bjorn,Birnir,2.3,62
Mathematics,Gunhee,Cho,3.4,60
Mathematics,Ebrahim,Ebrahim,3.7,57
Mathematics,Justin,Kelz,3.3,56
Mathematics,Azer,Akhmedov,2.7,56
Mathematics,Adil,Yaqub,3.0,52
Mathematics,Eleni,Panagiotou,2.4,52
Mathematics,Jea-Hyun,Park,3.1,51
Mathematics,Bill,Jacob,3.1,50
Mathematics,Birge,Huisgen-Zimmerman,4.1,49
Mathematics,Jiayin,Pan,3.4,49
Mathematics,Kyle,Chapman,2.2,47
Mathematics,Ken,Millett,2.8,46
Mathematics,Larry,Gerstein,2.3,46
Mathematics,Shahab,Karimi,4.1,44
Mathematics,Andreas,Malmendier,4.5,43
Mathematics,Ashwin,Tarikere,3.1,43
Mathematics,Derek,Smith,4.6,43
Mathematics,Marc,Becker,2.9,42
Mathematics,David,Morrison,1.8,40
Mathematics,Catherine,Pfaff,3.8,39
Mathematics,Bohan,Zhou,3.9,38
Mathematics,Zhirayr,Avetisyan,2.0,37
Mathematics,Jack,Miller,4.8,37
Mathematics,Helena,McGahagan,2.6,37
Mathematics,Guofang,Wei,1.9,35
Mathematics,Wenchuan,Tian,3.9,35
Mathematics,Sanjay,Kumar,4.7,33
Mathematics,Tom,Sideris,3.0,33
Mathematics,Alexandra,Chronopoulou,2.8,32
Mathematics,Benjamin,Sung,2.0,32
Mathematics,John,Helms,3.8,31
Mathematics,Shaya,Shakerian,4.7,30
Mathematics,Jeremy,Brightbill,4.5,30
Mathematics,Stephan,Paul,4.6,29
Mathematics,Raul,Rodriguez,2.5,29
Mathematics,Sookyung,Joo,3.1,29
Mathematics,Ryan,Ottman,3.5,29
Mathematics,James,Tener,4.4,29
Mathematics,Shoo,Seto,3.0,28
Mathematics,Viktor,Grigoryan,4.1,28
Mathematics,Yitang,Zhang,4.0,28
Mathematics,Eric,Chen,3.8,27
Mathematics,Claire,Levaillant,2.7,27
Mathematics,Douglas,Moore,2.4,26
Mathematics,Tiancong,Chen,3.8,26
Mathematics,Huachen,Chen,3.8,25
Mathematics,Lihui,Chai,2.2,25
Mathematics,Geunho,Lim,2.1,24
Mathematics,Christopher,Lopez,2.5,24
Mathematics,Francesc,Castella,4.5,24
Mathematics,Koratti,Sivakumar,1.8,24
Mathematics,Yugen,Shu,2.1,23
Mathematics,Fabio,Ricci,4.2,23
Mathematics,Chetan,Pahlajani,3.8,21
Mathematics,Jordan,Schettler,4.8,21
Mathematics,Sian,Fryer,4.4,19
Mathematics,Robert,Sulway,2.8,19
Mathematics,Nick,Bragman,4.5,17
Mathematics,Quyuan,Lin,4.8,17
Mathematics,Qing,Zhang,4.8,17
Mathematics,Julie,Rowlett,4.4,17
Mathematics,Michael,Landrigan,2.2,17
Mathematics,Ilesanmi,Adeboye,4.1,16
Mathematics,Robert,Sentinella,4.1,16
Mathematics,John,Kaminsky,3.2,15
Mathematics,Hailong,Guo,4.2,15
Mathematics,Dave,Morrison,2.0,15
Mathematics,Priyam,Patel,4.5,14
Mathematics,Elie,Abdo,4.9,14
Mathematics,War,Shah,3.5,13
Mathematics,Jingrun,Chen,3.7,13
Mathematics,Qiang,Guang,4.0,13
Mathematics,Ellie,Grano,2.8,13
Mathematics,Garo,Sarajian,2.2,12
Mathematics,Chris,Nowlin,3.4,12
Mathematics,Xin,Zhou,2.5,12
Mathematics,Fengrui,Yang,1.5,12
Mathematics,Eric,Samperton,3.3,11
Mathematics,Cristian,Esparza,4.3,11
Mathematics,Akos,Nagy,3.2,11
Mathematics,Ben,Coté,4.6,11
Mathematics,Jared,Kubler,2.2,10
Mathematics,Gabriela,Putinar,1.7,10
Mathematics,Brandon,Kerr,5.0,10
Mathematics,David,Hilbert,3.7,9
Mathematics,Zuhair,Mullath,4.8,9
Mathematics,Emille,Davie,2.4,9
Mathematics,Padraic,Bartlett,4.9,9
Mathematics,Troy,Kling,5.0,9
Mathematics,Melody,Molander,4.3,9
Mathematics,Pawel,Gladki,2.1,8
Mathematics,Sui,Tang,3.5,8
Mathematics,Andrew,Cotton-Clay,4.3,8
Mathematics,Peter,Merkx,3.7,8
Mathematics,Christian,Martinez-Esparza,4.5,8
Mathematics,Yuanqi,Wang,3.0,8
Mathematics,Alex,Dugas,4.1,7
Mathematics,Mychelle,Parker,4.4,7
Mathematics,Elise,Weir,4.3,7
Mathematics,Thomas,Howard,1.7,6
Mathematics,Tim,Speer,4.5,6
Mathematics,Roberto,Molinari,4.5,6
Mathematics,Baldvin,Einarsson,3.7,6
Mathematics,Rugang,Ye,1.9,6
Mathematics,Drew,Jaramillo,4.8,6
Mathematics,Ashlee,Kalauli,5.0,5
Mathematics,Tomas,Kababbe,4.8,5
Mathematics,Daniel,Barter,2.6,5
Mathematics,Nathan,Williams,3.6,5
Mathematics,Ruimeng,Hu,4.4,5
Mathematics,Fedya,Manin,4.2,5
Mathematics,Ashwin,Trisal,2.6,5
Mathematics,Nancy,Scherich,4.4,5
Mathematics,Shawn,Wirts,2.8,4
Mathematics,Andre,Rodrigues,1.3,4
Mathematics,Lee,Kennard,4.1,4
Mathematics,Daniel,Halmrast,5.0,4
Mathematics,Brittany,Erickson,4.7,4
Mathematics,Samuel,Ballas,3.1,4
Mathematics,Hermon,Fonseca,1.0,4
Mathematics,Amanda,Curtis,4.0,3
Mathematics,Claire,Murphy,2.7,3
Mathematics,Megan,Elcheikhali,4.7,3
Mathematics,Grace,Wu,4.7,3
Mathematics,Leslie,Mavrakis,4.7,3
Mathematics,Kevin,Tian,2.7,3
Mathematics,Charles,Martin,1.2,3
Mathematics,carlos,cervera,1.0,3
Mathematics,Hyun-Jung,Kim,3.0,2
Mathematics,Denis,Lebutin,5.0,2
Mathematics,Garett,Johnson,1.5,2
Mathematics,Chris,Dare,5.0,2
Mathematics,ALONSO,RODRIG,3.5,2
Mathematics,Kyle,Hansen,4.5,2
Mathematics,Nina,Jensen,5.0,2
Mathematics,Ethan,Robinett,5.0,2
Mathematics,Michael,Zshornack,5.0,1
Mathematics,Ryan,Blair,3.5,1
Mathematics,Carmen,Galaz-Garcia,5.0,1
Mathematics,Dorde,Nikolic,5.0,1
Mathematics,Jeffrey,Case,1.5,1
Mathematics,Joseph,Ricci,5.0,1
Mathematics,Matthias,Wink,5.0,1
Mathematics,Raj,Solanki,5.0,1
Mathematics,Brent,Albrecht,3.0,1
Mathematics,Stephen,Paul,5.0,1
Mathematics,Ricky,Lee,5.0,1
Mathematics,Aacutekos,Nagy,5.0,1
Mathematics,Grace,Kennedy,2.5,1
Mathematics,Keith,Thompson,4.5,1
Mathematics,Glen,Frost,5.0,1
Mathematics,Sheri,Tamagawa,4.0,1
Mathematics,Espa,Martinez,5.0,1
Mathematics,Lan,Liu,5.0,1
Mathematics,Robert,Ream,4.5,1
Mathematics,Justin,Keltz,4.0,1
Mathematics,Timothy,Speer,1.0,1
Mathematics,Tommy,Xu,0.0,0
Mathematics,Jerry,Luo,0.0,0
Mathematics,Kwang-Ting,Cheng,0.0,0
Mathematics,Malik,Tuerkoen,0.0,0
Mathematics,ken,miller,0.0,0
Mathematics,Kyle,Mylonakis,0.0,0
Mathematics,Jordan,Fisher,0.0,0
Mathematics,Jacob,Jaffe,0.0,0
Mathematics,Garrett,Johnson,0.0,0
Mathematics,Ian,Duncan,0.0,0
Mathematics,Odog,Time,0.0,0
Mathematics,Lindsey,Breeden,0.0,0
Mathematics,mathew,porter,0.0,0
Mathematics,Herman,Fonseca,0.0,0
Mathematics,Laura,Zirbel,0.0,0
Mathematics,Ho,Guo,0.0,0
Mathematics,James,Kruidenier,0.0,0
Mathematics,Seth,Althauser,0.0,0
Mathematics,John,Chapman,0.0,0
Writing,James,Donelan,3.9,93
Writing,Robert,Krut,4.8,75
Writing,Amanda,Stansell,4.3,57
Writing,Gina,Genova,4.5,47
Writing,Craig,Cotich,4.1,46
Writing,Jeffrey,Hanson,4.8,46
Writing,Peter,Huk,4.4,45
Writing,Leslie,Hammer,4.4,38
Writing,Christopher,Dean,4.9,38
Writing,Jennifer,Johnson,4.8,32
Writing,Elizabeth,Saur,5.0,31
Writing,Nicole,Warwick,4.7,30
Writing,Patrick,McHugh,4.6,29
Writing,Christian,Thomas,4.9,29
Writing,Brian,Ernst,4.9,26
Writing,Sarah,Hirsch,4.9,26
Writing,Eva,Braunstein,4.3,25
Writing,Robert,Samuels,3.5,24
Writing,Daniel,Frank,4.9,23
Writing,Amy,Small,3.5,21
Writing,Deborah,Harris-Moore,4.9,19
Writing,Patricia,Fancher,4.1,18
Writing,Kevin,Rutherford,4.3,18
Writing,Kenneth,Smith,4.9,15
Writing,Jessica,Zisa,2.4,14
Writing,Alison,Williams,3.5,13
Writing,Tymoteusz,Chajdas,3.8,12
Writing,Martha,Webber,4.7,12
Writing,Dana,hughes,4.7,11
Writing,David,Nikityn,5.0,11
Writing,Amy,Propen,4.8,10
Writing,John,Schranck,4.6,9
Writing,Kara,Brown,4.4,9
Writing,Ellen,Whittet,4.5,8
Writing,Peter,Gilbert,2.5,6
Writing,Albert,Silva,5.0,4
Writing,Katie,Baillargeon,5.0,4
Writing,Matthew,Breece,5.0,4
Writing,Mashey,Bernstein,3.8,58
Writing,Doug,Bradley,4.8,48
Writing,Auli,Ek,3.3,44
Writing,Janet,Mizrahi,3.7,43
Writing,Roy,Vallis,4.7,43
Writing,Ann,Holms,4.0,38
Writing,Caren,Converse,4.8,36
Writing,Gina,Vallis,4.6,35
Writing,Olivia,Walling,2.2,33
Writing,Randalyn,Browning,4.3,30
Writing,Sarah,Boggs,4.0,27
Writing,Nick,Tingle,4.5,26
Writing,Ilene,Miele,4.2,25
Writing,Kathy,Patterson,4.0,23
Writing,Lisa,Avery,3.3,21
Writing,Marjorie,Kruvand,2.1,21
Writing,Mac,Oliver,3.8,20
Writing,Jackson,Warkentin,4.7,20
Writing,Michael,Petracca,4.8,17
Writing,Daniel,Wuebben,4.9,17
Writing,Brett,Land,4.7,17
Writing,Scott,Herndon,3.8,17
Writing,John,Catalini,3.8,17
Writing,Kevin,Moore,5.0,16
Writing,John,Haner,4.0,15
Writing,Shanna,Salinas,4.8,14
Writing,Alli,Johnson,4.7,14
Writing,Jeffrey,Hehmeyer,4.8,13
Writing,Jon,Ramsey,4.6,12
Writing,.,Hirsch,4.6,11
Writing,Ryan,Boyd,4.8,11
Writing,Madeline,Sorapure,4.6,11
Writing,Paul,Mena,4.4,11
Writing,Anne,Marcoline,3.1,10
Writing,Cissy,Ross,4.4,10
Writing,Kali,Yamboliev,2.6,9
Writing,Dan,Pecchenino,4.8,9
Writing,Wendy,Hurford,4.9,9
Writing,.,France,3.7,9
Writing,Leigh,Elion,4.6,9
Writing,Ceiridwen,Terrill,4.8,9
Writing,Eric,Nebeker,3.7,9
Writing,Tyler,Branson,4.9,9
Writing,Steve,Pokornowski,3.9,8
Writing,Summer,Star,4.3,8
Writing,Karen,Lunsford,4.8,7
Writing,Jeremy,Moore,4.9,7
Writing,Liberty,Stanavage,4.6,7
Writing,Ryan,Minor,5.0,6
Writing,Eric,Martinsen,4.4,6
Writing,Josh,Mehler,3.8,5
Writing,Can,Aksoy,3.8,5
Writing,Ethan,Tussey,3.1,5
Writing,Heather,Steffen,3.6,5
Writing,Lisa,Swanstrom,5.0,5
Writing,Julia,Panko,4.1,4
Writing,Shay,Hopkins,4.6,4
Writing,Nomi,Morris,3.5,4
Writing,Dipali,Murti-Hali,4.3,4
Writing,Ali,Rahman,5.0,4
Writing,Misa,Nguyen,3.0,4
Writing,Robert,Speiser,4.8,4
Writing,Lulezim,Traga,1.9,4
Writing,Kevin,Hooge,4.3,3
Writing,Sasha,Metcalf,4.7,3
Writing,Kendra,Sarna,2.8,3
Writing,Michael,Albright,4.5,3
Writing,Jesse,Halvorsen,4.5,3
Writing,Jonathan,Weedon,3.7,3
Writing,Alison,Bjerke,3.5,3
Writing,Loren,Barroca,4.3,3
Writing,Thomas,Christian,5.0,3
Writing,Randi,Browning,4.0,3
Writing,Cheryl,Frei,2.7,3
Writing,Laura,Moore,4.0,2
Writing,Elica,Sue,5.0,2
Writing,Colleen,HO,5.0,2
Writing,Ryan,Dippre,3.3,2
Writing,Michelle,Grue,5.0,2
Writing,Kashia,Arnold,5.0,2
Writing,Paul,Barba,3.5,2
Writing,Kelly,Whaling,5.0,2
Writing,A,Burgin,5.0,2
Writing,Catherine,Newell,3.5,2
Writing,Chris,Nofziger,4.3,2
Writing,Ryan,Stodtmeister,5.0,2
Writing,Patrick,Ewing,4.0,2
Writing,DR,Walker,4.0,1
Writing,Martha,Roberts,5.0,1
Writing,Lorna,Gonzalez,5.0,1
Writing,Jennifer,Hessler,4.0,1
Writing,Christopher,Britton,4.0,1
Writing,Adam,Morrison,4.5,1
Writing,Melissa,Rapp,5.0,1
Writing,Linda,Alder-Kassner,5.0,1
Writing,Evelyn,Rick,5.0,1
Writing,David,McIntosh,4.0,1
Writing,Katherine,Evans,5.0,1
Writing,Shane,Sprandio,1.0,1
Writing,Eli,Evans,0.0,0
Writing,Zack,Piero,0.0,0
Writing,corina,powers,0.0,0
Writing,Russell,Rutherford,0.0,0
Writing,Demitra,Good,0.0,0
Writing,David,Baillargeon,0.0,0
Writing,Gleaso,Shaver,0.0,0
Writing,Julia,Crisler,0.0,0
Writing,Nichole,Slater,0.0,0
Writing,M.,Palmer,0.0,0
Writing,Francis,Dunn,0.0,0
Biology,Seng,Low,2.4,237
Biology,Thomas,Even,4.5,184
Biology,John,Latto,4.8,115
Biology,Ruth,Finkelstein,2.0,105
Biology,Alice,Nguyen,1.2,81
Biology,Stuart,Feinstein,4.4,63
Biology,Mike,Wilton,5.0,60
Biology,Dzwokai,Ma,3.3,46
Biology,Dennis,Clegg,3.9,39
Biology,Armand,Kuris,4.3,35
Biology,Scott,Hodges,3.7,33
Biology,Olga,Azarenko,2.8,31
Biology,Pradeep,Joshi,2.0,28
Biology,Joel,Rothman,4.2,25
Biology,William,Smith,3.2,25
Biology,Anna,James,4.9,24
Biology,Chris,Hayes,3.1,23
Biology,Michael,Goard,4.3,22
Biology,Todd,Oakley,3.4,22
Biology,Jennifer,Marsh,4.0,20
Biology,Denise,Montell,3.3,16
Biology,Julie,Simpson,3.6,14
Biology,Thomas,Weimbs,2.8,11
Biology,Holly,Moeller,4.3,10
Biology,Kenneth,Kosik,3.6,10
Biology,Nino,Gonzalez,2.4,9
Biology,Peggy,Cotter,2.6,9
Biology,Jean-Marie,Volland,4.6,9
Biology,Carla,D'Antonio,4.6,8
Biology,Hillary,Young,2.8,6
Biology,Cherie,Briggs,4.2,5
Biology,Jackie,Shay,5.0,5
Biology,Max,Wilson,2.2,5
Biology,Petra,Kranzfelder,4.0,5
Biology,Sung,Kim,3.8,4
Biology,Russell,Schmitt,4.8,4
Biology,Ryoko,Oono,2.2,4
Biology,Nate,Emery,3.0,3
Biology,Meghan,Morrissey,5.0,3
Biology,Alyson,Santoro,5.0,3
Biology,Lizzy,Wilbanks,5.0,3
Biology,Rolf,Christoffersen,3.0,94
Biology,Kelly,Thomasson,2.3,80
Biology,David,Kohl,4.6,59
Biology,Lalo,Gonzalez,2.8,52
Biology,Diego,Acosta-Alvear,2.5,48
Biology,Kathy,Foltz,5.0,46
Biology,William,Rice,3.2,44
Biology,John,Lew,3.7,37
Biology,Diane,Eardley,2.6,37
Biology,David,Low,4.0,35
Biology,Sam,Sweet,4.3,31
Biology,Thomas,Turner,3.9,27
Biology,Claudia,Tyler,4.8,27
Biology,Anthony,Tomaso,3.1,23
Biology,Craig,Carlson,4.1,21
Biology,Gretchen,Hofmann,4.8,20
Biology,Stephen,Poole,3.7,19
Biology,Peter,Collins,3.2,19
Biology,George,Ayoub,2.3,19
Biology,Chris,Richardson,4.7,18
Biology,Jim,Cooper,2.4,18
Biology,Christopher,Evelyn,3.0,13
Biology,Michael,Shahandeh,3.2,12
Biology,Eduardo,Gonzalez,3.4,12
Biology,Leslie,Wilson,3.5,12
Biology,Matthieu,Louis,3.3,11
Biology,Shane,Nourizadeh,5.0,11
Biology,Bretton,Fletcher,1.4,10
Biology,Bob,Warner,3.8,10
Biology,Roshni,George,2.2,9
Biology,Evangeline,Ballerini,3.8,9
Biology,Evangeline,Ballerini,3.8,9
Biology,Tau-Mu,Yi,3.1,8
Biology,Raul,Suarez,2.7,8
Biology,Sally,Holbrook,2.8,8
Biology,Jamey,Marth,2.6,7
Biology,Carolina,Arias,4.2,6
Biology,Bruce,Mahall,2.4,6
Biology,Roger,Nisbet,3.3,6
Biology,Haley,Smith,1.3,6
Biology,Andrew,Stewart,4.6,5
Biology,James,Childress,1.0,4
Biology,Douglas,Bush,1.9,4
Biology,Natalie,Dornan,4.8,4
Biology,Ian,Tayler,4.8,4
Biology,Debora,Iglesias-Rodriguez,1.0,4
Biology,Carol,Vandenburg,4.6,4
Biology,Scott,Cooper,4.9,4
Biology,Pauline,Yu,3.1,4
Biology,Jonathan,Levine,3.8,4
Biology,Elijah,Spina,3.3,4
Biology,Joseph,Alzagatiti,1.0,4
Biology,Halley,Froehlich,3.8,4
Biology,Daniel,Morse,4.0,4
Biology,Ken,Gilliland,2.7,3
Biology,Cyrus,Safinya,2.7,3
Biology,Zhiqun,LI,1.5,3
Biology,Eric,Valois,3.3,3
Biology,Joie,Cannon,4.7,3
Biology,Erika,Eliason,4.0,3
Biology,Douglas,McCauley,5.0,2
Biology,Robert,Miller,5.0,2
Biology,Susanna,Seppala,2.0,2
Biology,Leander,Anderegg,5.0,2
Biology,Steve,Rothstein,4.5,2
Biology,Laurel,Hiebert,4.5,2
Biology,Stephen,Proulx,4.5,2
Biology,Taivan,Batjargal,2.0,2
Biology,Tatum,Katz,4.5,2
Biology,Rebecca,Werlin,4.8,2
Biology,Soojin,Yi,3.0,2
Biology,Carolina,Gonzalez,1.0,2
Biology,Craig,Montell,5.0,2
Biology,Adrian,Stier,5.0,1
Biology,Chloe,Afif,5.0,1
Biology,Elizabeth,Forbes,5.0,1
Biology,Michelle,Lee,4.0,1
Biology,Jon,Luntzel,3.0,1
Biology,James,Harber,1.0,1
Biology,Ruby,Harris-Gavin,5.0,1
Biology,Nick,Doerr,4.0,1
Biology,Lindsay,Bailey-Steinitz,4.0,1
Biology,Jacqui,Comstock,5.0,1
Biology,Jason,Johns,0.0,0
Biology,Elizabeth,Hoaglan,0.0,0
Biology,John,Melack,0.0,0
Biology,Tanja,Stoyan,0.0,0
Biology,Doug,Thrower,0.0,0
Biology,David,Siegel,0.0,0
Biology,Brian,Haggerty,0.0,0
Biology,Nicholas,Schooler,0.0,0
Biology,Indra,Boving,0.0,0
Biology,Charles,Samuels,0.0,0
Biology,Claudia,Gottstein,0.0,0
Biology,Tate,Tunstall,0.0,0
Biology,Jonathan,Sandoval,0.0,0
Biology,Mickey,Rowe,0.0,0
Biology,Dorothy,Pak,0.0,0
Biology,Madeline,Nolan,0.0,0
Biology,Mark,Brzezinski,0.0,0
Biology,Bjorn,Ostman,0.0,0
Biology,Stephanie,Khairallah,0.0,0
Biology,Manraj,Sangha,0.0,0
Biology,Samantha,Davis,0.0,0
Biology,William,Murdoch,0.0,0
Biology,Steve,Gaines,0.0,0
Biology,Sally,MacIntyre,0.0,0
History,John,Lee,4.1,109
History,Peter,Alagona,4.6,108
History,Jen,Martin,3.5,87
History,Luke,Roberts,4.2,67
History,Brad,Bouley,4.7,56
History,Alice,O'Connor,4.0,55
History,Sylvester,Ogbechie,2.4,48
History,Hilary,Bernstein,4.0,48
History,Lisa,Jacobson,4.2,45
History,Anthony,Barbieri-Low,3.6,44
History,Debra,Blumenthal,2.5,42
History,Sarah,Case,3.5,39
History,Jarett,Henderson,3.5,37
History,Mhoze,Chikowero,3.0,29
History,Sherene,Seikaly,4.4,28
History,Adrienne,Edgar,3.3,26
History,Rudolph,Ware,3.1,23
History,Stephan,Miescher,3.3,20
History,Veronica,Castillo-Munoz,2.3,18
History,Kate,McDonald,4.3,15
History,Juan,Cobo,3.7,13
History,Elena,Aronova,4.2,12
History,Adam,Sabra,3.4,11
History,Ken,Hough,3.3,8
History,Edward,English,4.4,4
History,James,Brooks,3.9,4
History,Gregory,Graves,4.3,165
History,Elizabeth,Digeser,2.8,110
History,Laura,Kalman,4.5,107
History,Paul,Sonnino,2.8,101
History,Paul,Spickard,3.9,100
History,Randy,Bergstrom,3.9,98
History,Harold,Drake,3.7,74
History,John,Majewski,4.7,72
History,Carol,Lansing,3.6,71
History,Harold,Marcuse,3.0,65
History,Cecilia,Mendez,1.9,63
History,Salim,Yaqub,4.6,61
History,Tsuyoshi,Hasegawa,3.8,60
History,Erika,Rappaport,3.9,53
History,Giuliana,Perrone,4.6,52
History,Xiaowei,Zheng,4.5,45
History,Patrick,McCray,4.6,43
History,Albert,Lindemann,3.1,42
History,J.,McGee,3.9,40
History,Ann,Plane,3.3,39
History,Nelson,Lichtenstein,3.4,39
History,Christopher,Stephens,2.8,34
History,Mary,Furner,3.1,32
History,Monica,Orozco,2.5,32
History,Sharon,Farmer,2.5,32
History,Garay,Menicucci,3.4,28
History,Katie,Moore,4.0,28
History,Xiao-Bin,JI,4.1,27
History,Utathya,Chattopadhyaya,3.3,24
History,Frank,Dutra,3.9,24
History,John,Talbott,3.5,22
History,Patricia,Cohen,3.4,21
History,Sarah,Cline,3.7,21
History,Dimitri,Akulov,4.1,20
History,Christopher,Kegerreis,3.7,20
History,Carl,Harris,4.3,20
History,Gabriela,Laveaga,3.6,19
History,David,Rock,3.6,19
History,Douglas,Daniels,1.9,17
History,Henry,Maar,4.5,17
History,Emily,Engel,2.2,17
History,Ya,Zuo,4.2,17
History,Brandon,Seto,4.1,16
History,Stephen,Humphreys,3.6,16
History,Vanessa,Crispin-Peralta,4.6,14
History,Manuel,Covo,3.7,14
History,Dale,Kretz,4.7,14
History,Zaragosa,Vargas,4.4,13
History,Branden,Adams,3.7,13
History,Martin,Stokes,3.7,13
History,Pekka,Hamalainen,4.4,13
History,Troy,Araiza-Kokinis,3.2,11
History,Nancy,Gallagher,2.6,11
History,William,Thompson,4.5,10
History,Timothy,Daniels,4.5,10
History,Janna,Haider,3.3,9
History,Joseph,Figliulo-Rosswurm,2.7,9
History,Elizabeth,Brownson,3.5,9
History,Warren,Wood,3.3,8
History,Sergey,Salushchev,4.6,8
History,Jose,Valente,3.9,7
History,Kristen,Thomas-McGill,5.0,6
History,Ryan,Abrecht,5.0,6
History,David,Stein,4.0,6
History,Nicole,Archambeau,4.3,5
History,Shawki,El-Zatmah,4.7,5
History,Todd,Wahlstrom,4.1,5
History,Barbieri,Low,3.3,5
History,Peter,Westwick,3.7,5
History,Anthony,Greco,3.3,4
History,Liza,Black,4.0,4
History,Nathan,Perry,4.1,4
History,Evelyne,Laurent-Perrault,3.2,4
History,Rick,Wolf,4.6,4
History,Brian,Griffith,5.0,4
History,Steven,Zipperstein,5.0,4
History,Addison,Jensen,4.8,4
History,Eric,Massie,4.0,3
History,Caitlin,Rathe,4.5,3
History,Brian,Tyrrell,4.7,3
History,Paul,Baltimore,4.8,3
History,Julie,Johnson,4.3,3
History,Peninah,Wolpo,3.7,3
History,Sean,Gilleran,3.7,3
History,Amanda,Hall,4.3,3
History,Fabio,Rambelli,2.5,2
History,Abby,Dowling,3.8,2
History,Taylor,Moore,4.5,2
History,Carol,Feinberg,2.0,2
History,Bonnie,Harris,4.8,2
History,Steve,Campbell,1.0,1
History,Charles,Delgadillo,3.5,1
History,Sherry,Vatter,4.0,1
History,Henry,Marr,2.0,1
History,P,Bairamian,3.5,1
History,Camilla,Falanesca,5.0,1
History,Leon,Garcia-Garagarza,3.0,1
History,Nora,Kassner,5.0,1
History,Ingrid,Dineen-Wimberly,4.5,1
History,Greg,Ponikvar,5.0,1
History,Monica,Garcia,5.0,1
History,Vikram,Tamboli,3.0,1
History,Andrew,Elrod,0.0,0
History,John,Spikard,0.0,0
History,Lan,Sing,0.0,0
History,Jackson,Warkentin,0.0,0
History,Elizabeth,Schmidt,0.0,0
History,Chris,McQuilkin,0.0,0
History,E,Robertson,0.0,0
History,George,Davis,0.0,0
History,Rudy,Guevarra,0.0,0
History,O,Donell,0.0,0
History,Sarah,Griffith,0.0,0
English,Kenneth,Hiltner,3.8,326
English,Candace,Waid,3.1,74
English,Yunte,Huang,3.1,72
English,Stephanie,Batiste,2.8,49
English,Bishnupriya,Ghosh,3.7,48
English,Brian,Donnelly,4.5,46
English,Ljiljana,Coklin,3.8,41
English,Elizabeth,Cook,4.1,35
English,Jeannine,Delombard,2.3,30
English,Jeremy,Douglass,3.4,29
English,Teresa,Shewry,4.8,27
English,Ben,Olguin,2.7,21
English,Rebecca,Chenoweth,4.6,20
English,Timothy,Gilmore,3.1,19
English,Bernadette,Andrea,4.1,19
English,Swati,Rana,3.2,18
English,Carl,Gutierrez-Jones,4.8,18
English,Baron,Haber,4.9,15
English,Heather,Blurton,3.3,15
English,Janis,Caldwell,4.5,14
English,John,Wilson,4.4,8
English,Aili,Peeker,5.0,4
English,Amanda,Phillips,4.8,3
English,J,Kearney,4.3,65
English,Enda,Duffy,4.3,62
English,Andrew,Griffin,3.8,62
English,Maurizia,Boscagli,3.5,61
English,Mark,Maslan,3.4,51
English,Aranye,Fradenburg,3.0,48
English,Felice,Blake,4.3,48
English,Brian,Loftus,3.2,45
English,Rita,Raley,4.1,44
English,Julie,Carlson,4.0,41
English,Teddy,Macker,4.1,40
English,Chris,Newfield,3.8,40
English,Mark,Rose,4.5,40
English,Alan,Liu,2.6,33
English,Patricia,Fumerton,3.9,30
English,Stephanie,Lemenager,4.7,29
English,Kay,Young,4.2,29
English,Shirley,Lim,3.8,27
English,Caroline,Allen,4.0,26
English,Michael,O'Connell,3.5,24
English,Carol,Pasternak,2.7,21
English,Robert,Erickson,3.0,21
English,Cynthia,Davis,4.1,21
English,Russell,Samolsky,4.3,20
English,Nick,Pici,3.8,18
English,Irina,Wender,3.2,18
English,Nick,Pici,3.8,18
English,Sowon,Park,4.2,18
English,William,Warner,2.8,17
